Name,Total Rounds,Weighted KPR,Weighted Rating,Weighted ACS,Weighted KAST,Weighted APR,Weighted FKPR,Weighted FDPR,Weighted KDR,Weighted ADR,Odds Difference,Actual Kills
murza,53,0.6152830188679245,0.8981132075471697,182.93396226415092,66.28301886792453,0.3460377358490566,0.1167924528301886,0.1235849056603773,0.830566037735849,119.11698113207548,0.1257031089149685,24
vina,820,0.6168048780487805,0.9003780487804878,183.15353658536588,66.61219512195122,0.3440121951219512,0.1172439024390244,0.1228658536585365,0.8312926829268292,119.22146341463416,0.1257031089149685,25
kiss,820,0.6308414634146341,0.9193292682926828,187.799512195122,66.84878048780487,0.353109756097561,0.1153780487804877,0.1207560975609756,0.8616829268292684,123.79865853658536,0.1257031089149685,20
raymen,784,0.6523724489795918,0.9417602040816324,189.5339285714286,69.68239795918367,0.3186862244897959,0.1092602040816326,0.1175892857142857,0.9060076530612244,126.4516581632653,0.1257031089149685,34
IKANA,781,0.6729321382842509,0.9653137003841228,192.97375160051217,71.55185659411012,0.3018693982074263,0.104404609475032,0.1145966709346991,0.9493597951344432,130.44763124199744,0.1257031089149685,20
Nozz,508,0.6557086614173228,0.9482677165354332,191.80669291338583,69.37795275590551,0.3308661417322834,0.1103543307086614,0.1165748031496062,0.911259842519685,128.3232283464567,0.1257031089149685,28
Zauqk,573,0.6414485165794066,0.9326701570680628,188.40750436300172,69.16055846422339,0.3317975567190227,0.1160383944153577,0.1169109947643979,0.8720767888307155,124.15741710296685,0.1257031089149685,29
Muzz,486,0.6425925925925925,0.9301234567901236,186.83209876543208,69.55349794238683,0.3163991769547325,0.1122222222222222,0.1182510288065843,0.8810905349794239,123.43395061728395,0.1257031089149685,21
Chax,220,0.6366363636363637,0.9232272727272728,185.66590909090908,69.13181818181818,0.3196363636363636,0.1137272727272727,0.119,0.8678636363636364,122.09954545454544,0.1257031089149685,25
Crunchy,250,0.6391999999999999,0.9252399999999998,186.6892,68.58,0.32424,0.11104,0.12008,0.88076,123.5572,0.1257031089149685,22
azys,282,0.7585106382978722,1.0311347517730496,212.95035460992904,68.74468085106383,0.1737588652482269,0.1712056737588652,0.1300709219858156,1.0684397163120565,146.93475177304967,1.9955905511811032,42
LeVi,385,0.7541038961038962,1.0425194805194806,211.0581818181818,68.54285714285714,0.1765194805194805,0.1667532467532467,0.1344935064935065,1.07,143.34545454545454,1.9955905511811032,29
Antidote,256,0.8346875,1.109453125,230.421875,70.1171875,0.1789453125,0.1741015625,0.117109375,1.189609375,155.65,1.9955905511811032,41
tesseract,261,0.8568965517241378,1.1193486590038313,236.232183908046,70.61685823754789,0.1779693486590038,0.1784291187739463,0.1103448275862069,1.2179693486590035,160.69885057471265,1.9955905511811032,44
rawfiul,223,0.8563677130044843,1.1295515695067264,235.51569506726457,70.52466367713005,0.18,0.1755156950672645,0.112914798206278,1.222914798206278,158.55515695067265,1.9955905511811032,19
LBY,261,0.8351724137931034,1.1318007662835248,229.32298850574716,69.95785440613027,0.1831800766283525,0.1682375478927203,0.1220689655172413,1.202145593869732,151.47011494252874,1.9955905511811032,21
RvK,318,0.8540566037735848,1.12374213836478,235.17578616352205,70.50943396226415,0.1791823899371069,0.1763522012578616,0.1125157232704402,1.217389937106918,158.9562893081761,1.9955905511811032,31
DOXZ3R,318,0.8260377358490565,1.0832704402515725,229.39559748427675,70.09433962264151,0.1750314465408805,0.1784276729559748,0.1145911949685534,1.1665408805031443,158.01194968553455,1.9955905511811032,30
karam1l,318,0.7878301886792451,1.06814465408805,219.2946540880503,69.22012578616352,0.1770754716981132,0.1704716981132075,0.1266666666666666,1.1187735849056604,148.95817610062892,1.9955905511811032,34
Anq,318,0.7716981132075471,1.0571069182389936,215.28742138364777,68.88679245283019,0.1770440251572327,0.1683647798742138,0.1306918238993711,1.0961006289308175,146.037106918239,1.9955905511811032,26
McKinley,385,0.7674025974025974,1.1541558441558442,209.87168831168836,78.69610389610389,0.2796883116883117,0.072,0.0563636363636363,1.282207792207792,138.7875324675325,0.5110397166708829,38
FETA,385,0.7792727272727272,1.1606493506493507,211.95012987012987,79.0051948051948,0.2892727272727273,0.0725714285714285,0.0533246753246753,1.315818181818182,139.50805194805196,0.5110397166708829,35
Sinaway,365,0.7814520547945204,1.1497260273972605,211.29013698630132,79.54520547945205,0.2842191780821918,0.0745205479452054,0.0523835616438356,1.3156438356164384,138.33643835616442,0.5110397166708829,31
BiggieCheese,363,0.7858953168044076,1.150661157024793,211.8358126721763,79.43801652892562,0.2919834710743801,0.076060606060606,0.0485123966942148,1.325426997245179,137.83112947658404,0.5110397166708829,35
